APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,seasonality,detrended,deseasonalised
chopda,bajri,2014,158,1156,1236,1232,2014-12-01,Jalgaon,12,bajri_chopda,multiplicative,1257.0,1207.818259621018
chopda,bajri,2015,78,1225,1259,1259,2015-01-01,Jalgaon,1,bajri_chopda,multiplicative,1245.125,1253.691841662579
chopda,bajri,2015,126,1167,1218,1218,2015-02-01,Jalgaon,2,bajri_chopda,multiplicative,1239.25,1258.813344318678
chopda,bajri,2015,67,1140,1276,1258,2015-03-01,Jalgaon,3,bajri_chopda,multiplicative,1218.625,1247.8090843166822
chopda,bajri,2015,3643,1091,1244,1212,2015-04-01,Jalgaon,4,bajri_chopda,multiplicative,1190.375,1188.210820341456
chopda,bajri,2015,19462,1053,1143,1114,2015-05-01,Jalgaon,5,bajri_chopda,multiplicative,1177.875,1109.303186347985
chopda,bajri,2015,1849,1078,1159,1137,2015-06-01,Jalgaon,6,bajri_chopda,multiplicative,1187.375,1175.0991563960072
chopda,bajri,2015,828,1205,1250,1239,2015-07-01,Jalgaon,7,bajri_chopda,multiplicative,1228.625,1228.9630011672252
chopda,bajri,2015,552,1275,1313,1307,2015-08-01,Jalgaon,8,bajri_chopda,multiplicative,1281.375,1281.3461569193753
chopda,bajri,2015,595,1278,1375,1349,2015-09-01,Jalgaon,9,bajri_chopda,multiplicative,1337.75,1343.312386340603
chopda,bajri,2015,305,1267,1353,1324,2015-10-01,Jalgaon,10,bajri_chopda,multiplicative,1395.75,1368.3652445631606
chopda,bajri,2015,337,1371,1520,1503,2015-11-01,Jalgaon,11,bajri_chopda,multiplicative,1443.875,1490.8243670333652
chopda,bajri,2015,73,1412,1508,1507,2015-12-01,Jalgaon,12,bajri_chopda,multiplicative,1491.875,1477.420549714995
chopda,bajri,2016,160,1484,1535,1534,2016-01-01,Jalgaon,1,bajri_chopda,multiplicative,1531.375,1527.53239484543
chopda,bajri,2016,80,1483,1525,1523,2016-02-01,Jalgaon,2,bajri_chopda,multiplicative,1575.875,1574.0334346447837
chopda,bajri,2016,272,1582,1623,1620,2016-03-01,Jalgaon,3,bajri_chopda,multiplicative,1635.5,1606.8765632694954
chopda,bajri,2016,3210,1634,1783,1746,2016-04-01,Jalgaon,4,bajri_chopda,multiplicative,1688.75,1711.7294491057608
chopda,bajri,2016,7372,1649,1792,1772,2016-05-01,Jalgaon,5,bajri_chopda,multiplicative,1719.625,1764.5289463273155
chopda,bajri,2016,1200,1653,1736,1711,2016-06-01,Jalgaon,6,bajri_chopda,multiplicative,1730.125,1768.3330313048095
chopda,bajri,2016,40,1567,1752,1679,2016-07-01,Jalgaon,7,bajri_chopda,multiplicative,1717.5,1665.3986109441253
chopda,bajri,2016,172,1697,1781,1771,2016-08-01,Jalgaon,8,bajri_chopda,multiplicative,1661.25,1736.2387482052131
chopda,bajri,2016,243,1515,1679,1646,2016-09-01,Jalgaon,9,bajri_chopda,multiplicative,1588.75,1639.0601837780819
nagbhid,paddy-unhusked,2014,19297,2044,2271,2158,2014-11-01,Chandrapur,11,paddy-unhusked_nagbhid,multiplicative,2139.25,2169.784843696736
nagbhid,paddy-unhusked,2014,68040,1661,2078,1870,2014-12-01,Chandrapur,12,paddy-unhusked_nagbhid,multiplicative,2001.125,1889.506765564243
nagbhid,paddy-unhusked,2015,42699,1673,2048,1860,2015-01-01,Chandrapur,1,paddy-unhusked_nagbhid,multiplicative,1877.875,1826.1891417515615
nagbhid,paddy-unhusked,2015,39411,1638,2009,1823,2015-02-01,Chandrapur,2,paddy-unhusked_nagbhid,multiplicative,1809.375,1828.044227940329
nagbhid,paddy-unhusked,2015,11993,1619,1900,1759,2015-03-01,Chandrapur,3,paddy-unhusked_nagbhid,multiplicative,1778.375,1768.6059036434472
nagbhid,paddy-unhusked,2015,12772,1563,1880,1721,2015-04-01,Chandrapur,4,paddy-unhusked_nagbhid,multiplicative,1760.625,1738.952483174365
nagbhid,paddy-unhusked,2015,16623,1592,1929,1761,2015-05-01,Chandrapur,5,paddy-unhusked_nagbhid,multiplicative,1766.75,1728.9887519486558
nagbhid,paddy-unhusked,2015,18080,1593,1848,1780,2015-06-01,Chandrapur,6,paddy-unhusked_nagbhid,multiplicative,1809.125,1784.9252472483738
nagbhid,paddy-unhusked,2015,14997,1625,1851,1851,2015-07-01,Chandrapur,7,paddy-unhusked_nagbhid,multiplicative,1900.75,1861.1083158863107
nagbhid,paddy-unhusked,2015,11752,1716,1968,1968,2015-08-01,Chandrapur,8,paddy-unhusked_nagbhid,multiplicative,1995.625,1988.5290452569147
nagbhid,paddy-unhusked,2015,19195,1962,2247,2247,2015-09-01,Chandrapur,9,paddy-unhusked_nagbhid,multiplicative,2052.75,2206.154301890193
nagbhid,paddy-unhusked,2015,14783,1842,2053,2053,2015-10-01,Chandrapur,10,paddy-unhusked_nagbhid,multiplicative,2075.875,2058.680636292647
nagbhid,paddy-unhusked,2015,37668,1767,2036,2035,2015-11-01,Chandrapur,11,paddy-unhusked_nagbhid,multiplicative,2030.875,2046.113140372038
nagbhid,paddy-unhusked,2015,71469,1720,1969,1969,2015-12-01,Chandrapur,12,paddy-unhusked_nagbhid,multiplicative,1960.625,1989.5394766823501
nagbhid,paddy-unhusked,2016,34758,1669,1886,1886,2016-01-01,Chandrapur,1,paddy-unhusked_nagbhid,multiplicative,1917.75,1851.7165168513145
nagbhid,paddy-unhusked,2016,34139,1641,1852,1852,2016-02-01,Chandrapur,2,paddy-unhusked_nagbhid,multiplicative,1911.375,1857.1244707325777
nagbhid,paddy-unhusked,2016,10251,1659,1893,1893,2016-03-01,Chandrapur,3,paddy-unhusked_nagbhid,multiplicative,1953.75,1903.3376779971834
nagbhid,paddy-unhusked,2016,15003,1723,2065,2060,2016-04-01,Chandrapur,4,paddy-unhusked_nagbhid,multiplicative,2033.875,2081.4887363969738
nagbhid,paddy-unhusked,2016,18890,1755,2139,2134,2016-05-01,Chandrapur,5,paddy-unhusked_nagbhid,multiplicative,2128.375,2095.2084024181895
nagbhid,paddy-unhusked,2016,9818,1917,2249,2245,2016-06-01,Chandrapur,6,paddy-unhusked_nagbhid,multiplicative,2200.25,2251.2118989171904
nagbhid,paddy-unhusked,2016,4827,2043,2266,2256,2016-07-01,Chandrapur,7,paddy-unhusked_nagbhid,multiplicative,2244.75,2268.3200219554387
nagbhid,paddy-unhusked,2016,7430,2026,2272,2272,2016-08-01,Chandrapur,8,paddy-unhusked_nagbhid,multiplicative,2264.875,2295.7001985892834
nagbhid,paddy-unhusked,2016,12908,2072,2278,2278,2016-09-01,Chandrapur,9,paddy-unhusked_nagbhid,multiplicative,2227.0,2236.590787586052
mul,paddy-unhusked,2014,17016,2036,2433,2235,2014-11-01,Chandrapur,11,paddy-unhusked_mul,additive,2171.625,2247.96875
mul,paddy-unhusked,2014,67491,1792,2013,1903,2014-12-01,Chandrapur,12,paddy-unhusked_mul,additive,2038.875,1928.9895833333333
mul,paddy-unhusked,2015,66132,1834,1980,1902,2015-01-01,Chandrapur,1,paddy-unhusked_mul,additive,1905.625,1858.90625
mul,paddy-unhusked,2015,40323,1762,1905,1832,2015-02-01,Chandrapur,2,paddy-unhusked_mul,additive,1837.875,1836.1354166666667
mul,paddy-unhusked,2015,28398,1662,1809,1736,2015-03-01,Chandrapur,3,paddy-unhusked_mul,additive,1839.625,1748.96875
mul,paddy-unhusked,2015,29269,1776,1945,1860,2015-04-01,Chandrapur,4,paddy-unhusked_mul,additive,1859.375,1885.9895833333333
mul,paddy-unhusked,2015,34852,1877,2040,1959,2015-05-01,Chandrapur,5,paddy-unhusked_mul,additive,1910.0,1915.90625
mul,paddy-unhusked,2015,39627,1803,2005,1933,2015-06-01,Chandrapur,6,paddy-unhusked_mul,additive,1982.875,1937.1354166666667
mul,paddy-unhusked,2015,37153,1885,2094,2040,2015-07-01,Chandrapur,7,paddy-unhusked_mul,additive,2057.0,2052.96875
mul,paddy-unhusked,2015,21408,2000,2228,2139,2015-08-01,Chandrapur,8,paddy-unhusked_mul,additive,2123.875,2164.9895833333335
mul,paddy-unhusked,2015,35970,2096,2368,2273,2015-09-01,Chandrapur,9,paddy-unhusked_mul,additive,2166.0,2229.90625
mul,paddy-unhusked,2015,7177,1942,2252,2154,2015-10-01,Chandrapur,10,paddy-unhusked_mul,additive,2167.875,2158.1354166666665
mul,paddy-unhusked,2015,50410,1908,2267,2156,2015-11-01,Chandrapur,11,paddy-unhusked_mul,additive,2116.625,2168.96875
mul,paddy-unhusked,2015,79558,1884,2125,2038,2015-12-01,Chandrapur,12,paddy-unhusked_mul,additive,2059.125,2063.9895833333335
mul,paddy-unhusked,2016,70123,1826,2039,1964,2016-01-01,Chandrapur,1,paddy-unhusked_mul,additive,2023.375,1920.90625
mul,paddy-unhusked,2016,45821,1849,2078,2003,2016-02-01,Chandrapur,2,paddy-unhusked_mul,additive,2022.25,2007.1354166666667
mul,paddy-unhusked,2016,26965,1880,2094,2021,2016-03-01,Chandrapur,3,paddy-unhusked_mul,additive,2084.625,2033.96875
mul,paddy-unhusked,2016,19397,1975,2228,2164,2016-04-01,Chandrapur,4,paddy-unhusked_mul,additive,2176.625,2189.9895833333335
mul,paddy-unhusked,2016,39879,2090,2423,2337,2016-05-01,Chandrapur,5,paddy-unhusked_mul,additive,2259.5,2293.90625
mul,paddy-unhusked,2016,32198,2109,2435,2366,2016-06-01,Chandrapur,6,paddy-unhusked_mul,additive,2316.5,2370.1354166666665
mul,paddy-unhusked,2016,16858,2055,2391,2321,2016-07-01,Chandrapur,7,paddy-unhusked_mul,additive,2339.75,2333.96875
mul,paddy-unhusked,2016,17908,2055,2393,2320,2016-08-01,Chandrapur,8,paddy-unhusked_mul,additive,2344.5,2345.9895833333335
mul,paddy-unhusked,2016,21093,2123,2452,2367,2016-09-01,Chandrapur,9,paddy-unhusked_mul,additive,2301.375,2323.90625
ausa,sunflower,2014,463,2988,3165,3092,2014-11-01,Latur,11,sunflower_ausa,multiplicative,3009.875,3093.2145159560605
ausa,sunflower,2014,163,3002,3170,3126,2014-12-01,Latur,12,sunflower_ausa,multiplicative,3079.875,3152.906086155858
ausa,sunflower,2015,89,3098,3165,3134,2015-01-01,Latur,1,sunflower_ausa,multiplicative,3112.625,3108.1509199886077
ausa,sunflower,2015,53,3023,3117,3071,2015-02-01,Latur,2,sunflower_ausa,multiplicative,3114.125,3069.128339632142
ausa,sunflower,2015,49,3116,3186,3147,2015-03-01,Latur,3,sunflower_ausa,multiplicative,3110.25,3148.236119571062
ausa,sunflower,2015,47,3008,3141,3083,2015-04-01,Latur,4,sunflower_ausa,multiplicative,3120.0,3109.5359768453327
ausa,sunflower,2015,28,3111,3183,3146,2015-05-01,Latur,5,sunflower_ausa,multiplicative,3131.125,3120.051944570568
ausa,sunflower,2015,23,3116,3166,3137,2015-06-01,Latur,6,sunflower_ausa,multiplicative,3130.125,3135.088115084998
ausa,sunflower,2015,14,3128,3204,3170,2015-07-01,Latur,7,sunflower_ausa,multiplicative,3116.125,3171.245153810062
ausa,sunflower,2015,16,3026,3109,3052,2015-08-01,Latur,8,sunflower_ausa,multiplicative,3120.25,3078.269153854024
ausa,sunflower,2015,5,3032,3082,3065,2015-09-01,Latur,9,sunflower_ausa,multiplicative,3167.5,3039.7200286423367
ausa,sunflower,2015,6,3201,3301,3251,2015-10-01,Latur,10,sunflower_ausa,multiplicative,3261.0,3249.01863632175
ausa,sunflower,2015,184,3230,3512,3434,2015-11-01,Latur,11,sunflower_ausa,multiplicative,3432.375,3435.348851162067
ausa,sunflower,2015,362,3237,3662,3536,2015-12-01,Latur,12,sunflower_ausa,multiplicative,3589.0,3566.4350353957498
ausa,sunflower,2016,253,3394,4046,3952,2016-01-01,Latur,1,sunflower_ausa,multiplicative,3644.375,3919.4040956588956
ausa,sunflower,2016,39,3534,3671,3617,2016-02-01,Latur,2,sunflower_ausa,multiplicative,3641.5,3614.7955729239525
ausa,sunflower,2016,39,3408,3564,3511,2016-03-01,Latur,3,sunflower_ausa,multiplicative,3565.125,3512.3790962230687
ausa,sunflower,2016,38,3399,3478,3436,2016-04-01,Latur,4,sunflower_ausa,multiplicative,3458.5,3465.5743160689467
ausa,sunflower,2016,32,3341,3481,3441,2016-05-01,Latur,5,sunflower_ausa,multiplicative,3339.5,3412.61879887709
ausa,sunflower,2016,5,3184,3500,3275,2016-06-01,Latur,6,sunflower_ausa,multiplicative,3191.25,3273.0040092136974
ausa,sunflower,2016,3,2875,3000,2901,2016-07-01,Latur,7,sunflower_ausa,multiplicative,3028.0,2902.139492493057
ausa,sunflower,2016,11,2695,2962,2860,2016-08-01,Latur,8,sunflower_ausa,multiplicative,2886.25,2884.6165727465623
ausa,sunflower,2016,17,2541,2860,2711,2016-09-01,Latur,9,sunflower_ausa,multiplicative,2830.0,2688.6398034745107
nanded,turmeric,2014,2840,5134,7033,6174,2014-11-01,Nanded,11,turmeric_nanded,additive,6442.5,6075.78125
nanded,turmeric,2014,3369,5892,8173,7043,2014-12-01,Nanded,12,turmeric_nanded,additive,6974.375,6938.239583333333
nanded,turmeric,2015,2296,6306,8995,8005,2015-01-01,Nanded,1,turmeric_nanded,additive,7467.5,7981.114583333333
nanded,turmeric,2015,1131,6139,8267,7683,2015-02-01,Nanded,2,turmeric_nanded,additive,7858.5,7909.864583333333
nanded,turmeric,2015,2428,6844,8884,8104,2015-03-01,Nanded,3,turmeric_nanded,additive,7987.625,8005.78125
nanded,turmeric,2015,9159,6893,9676,8241,2015-04-01,Nanded,4,turmeric_nanded,additive,7909.25,8136.239583333333
nanded,turmeric,2015,4273,6661,8442,7840,2015-05-01,Nanded,5,turmeric_nanded,additive,7776.75,7816.114583333333
nanded,turmeric,2015,7921,6118,7720,7221,2015-06-01,Nanded,6,turmeric_nanded,additive,7641.25,7447.864583333333
nanded,turmeric,2015,4510,5937,7869,7506,2015-07-01,Nanded,7,turmeric_nanded,additive,7664.0,7407.78125
nanded,turmeric,2015,4034,6513,8532,7755,2015-08-01,Nanded,8,turmeric_nanded,additive,7919.125,7650.239583333333
nanded,turmeric,2015,3751,7068,8852,8508,2015-09-01,Nanded,9,turmeric_nanded,additive,8386.375,8484.114583333334
nanded,turmeric,2015,2508,7120,9239,8594,2015-10-01,Nanded,10,turmeric_nanded,additive,8938.75,8820.864583333334
nanded,turmeric,2015,2432,8113,10622,9871,2015-11-01,Nanded,11,turmeric_nanded,additive,9318.5,9772.78125
nanded,turmeric,2015,1864,8557,10585,9809,2015-12-01,Nanded,12,turmeric_nanded,additive,9534.375,9704.239583333334
nanded,turmeric,2016,1537,8223,9985,9492,2016-01-01,Nanded,1,turmeric_nanded,additive,9568.625,9468.114583333334
nanded,turmeric,2016,2110,8239,9828,9337,2016-02-01,Nanded,2,turmeric_nanded,additive,9440.875,9563.864583333334
nanded,turmeric,2016,2715,7750,10197,9402,2016-03-01,Nanded,3,turmeric_nanded,additive,9271.625,9303.78125
nanded,turmeric,2016,12384,7872,10727,9256,2016-04-01,Nanded,4,turmeric_nanded,additive,9061.25,9151.239583333334
nanded,turmeric,2016,13380,7607,10042,8691,2016-05-01,Nanded,5,turmeric_nanded,additive,8824.25,8667.114583333334
nanded,turmeric,2016,10706,7343,9124,8455,2016-06-01,Nanded,6,turmeric_nanded,additive,8508.125,8681.864583333334
nanded,turmeric,2016,904,7979,9282,8388,2016-07-01,Nanded,7,turmeric_nanded,additive,8127.25,8289.78125
nanded,turmeric,2016,5077,6639,8221,7741,2016-08-01,Nanded,8,turmeric_nanded,additive,7773.875,7636.239583333333
nanded,turmeric,2016,4686,6218,7649,7159,2016-09-01,Nanded,9,turmeric_nanded,additive,7484.0,7135.114583333333
barshi,maize,2014,2764,1052,1201,1138,2014-11-01,Solapur,11,maize_barshi,multiplicative,1161.875,1128.032432164778
barshi,maize,2014,8529,1047,1148,1109,2014-12-01,Solapur,12,maize_barshi,multiplicative,1143.0,1107.8640412225568
barshi,maize,2015,3432,1090,1232,1167,2015-01-01,Solapur,1,maize_barshi,multiplicative,1157.375,1143.6423307518528
barshi,maize,2015,2640,1108,1191,1160,2015-02-01,Solapur,2,maize_barshi,multiplicative,1195.5,1196.2284116502117
barshi,maize,2015,1111,1197,1285,1249,2015-03-01,Solapur,3,maize_barshi,multiplicative,1230.75,1238.0602001527307
barshi,maize,2015,914,1227,1384,1303,2015-04-01,Solapur,4,maize_barshi,multiplicative,1256.375,1301.665325259686
barshi,maize,2015,1462,1218,1288,1255,2015-05-01,Solapur,5,maize_barshi,multiplicative,1293.0,1229.8809983663884
barshi,maize,2015,563,1240,1323,1277,2015-06-01,Solapur,6,maize_barshi,multiplicative,1335.375,1316.8824842045865
barshi,maize,2015,316,1394,1462,1425,2015-07-01,Solapur,7,maize_barshi,multiplicative,1395.75,1412.5186430885838
barshi,maize,2015,187,1464,1512,1466,2015-08-01,Solapur,8,maize_barshi,multiplicative,1452.5,1464.4983628785108
barshi,maize,2015,92,1547,1607,1575,2015-09-01,Solapur,9,maize_barshi,multiplicative,1471.875,1543.476153328336
barshi,maize,2015,380,1314,1461,1411,2015-10-01,Solapur,10,maize_barshi,multiplicative,1476.625,1455.067490377973
barshi,maize,2015,668,1360,1498,1446,2015-11-01,Solapur,11,maize_barshi,multiplicative,1462.625,1433.3347073025209
barshi,maize,2015,668,1360,1498,1446,2015-11-01,Solapur,11,maize_barshi,multiplicative,1454.125,1417.0581064843009
barshi,maize,2016,594,1412,1485,1446,2016-01-01,Solapur,1,maize_barshi,multiplicative,1462.625,1433.3347073025209
barshi,maize,2016,594,1412,1485,1446,2016-01-01,Solapur,1,maize_barshi,multiplicative,1454.125,1417.0581064843009
barshi,maize,2015,576,1418,1566,1483,2015-12-01,Solapur,12,maize_barshi,multiplicative,1447.25,1481.4809496240323
barshi,maize,2016,455,1403,1442,1417,2016-02-01,Solapur,2,maize_barshi,multiplicative,1453.5,1461.2548787140947
barshi,maize,2016,696,1444,1534,1495,2016-03-01,Solapur,3,maize_barshi,multiplicative,1455.625,1481.9055238017072
