APMC,Commodity,Year,arrivals_in_qtl,min_price,max_price,modal_price,date,district_name,month,joined,j_date,cycle,trend
mangrulpeer,wheat(husked),2015,590,1184,1547,1456,2015-07-01,Wasim,7,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2015_7,-110.62070705105157,1566.6207070510516
mangrulpeer,wheat(husked),2015,598,1171,1588,1529,2015-08-01,Wasim,8,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2015_8,-50.833190925342706,1579.8331909253427
mangrulpeer,wheat(husked),2015,583,1274,1523,1461,2015-09-01,Wasim,9,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2015_9,-132.42309900173723,1593.4230990017372
mangrulpeer,wheat(husked),2015,520,1300,1587,1524,2015-10-01,Wasim,10,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2015_10,-83.42041837543866,1607.4204183754387
mangrulpeer,wheat(husked),2015,249,1206,1800,1625,2015-11-01,Wasim,11,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2015_11,3.2276282952252586,1621.7723717047747
mangrulpeer,wheat(husked),2015,426,1338,1808,1647,2015-12-01,Wasim,12,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2015_12,10.62595611341203,1636.374043886588
mangrulpeer,wheat(husked),2016,152,1250,1697,1560,2016-01-01,Wasim,1,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_1,-91.12253708540561,1651.1225370854056
mangrulpeer,wheat(husked),2016,1103,1407,2036,1735,2016-02-01,Wasim,2,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_2,69.07840531167494,1665.921594688325
mangrulpeer,wheat(husked),2016,1244,1313,2152,1761,2016-03-01,Wasim,3,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_3,80.38199150323408,1680.618008496766
mangrulpeer,wheat(husked),2016,523,1401,2103,1790,2016-04-01,Wasim,4,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_4,94.8982556845333,1695.1017443154667
mangrulpeer,wheat(husked),2016,428,1425,2027,1781,2016-05-01,Wasim,5,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_5,71.6869933061455,1709.3130066938545
mangrulpeer,wheat(husked),2016,268,1553,2032,1835,2016-06-01,Wasim,6,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_6,111.74868840883983,1723.2513115911602
mangrulpeer,wheat(husked),2016,161,1630,1739,1704,2016-07-01,Wasim,7,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_7,-32.96097933742976,1736.9609793374298
mangrulpeer,wheat(husked),2016,240,1475,1752,1648,2016-08-01,Wasim,8,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_8,-102.55617319296562,1750.5561731929656
mangrulpeer,wheat(husked),2016,185,1591,1806,1710,2016-09-01,Wasim,9,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_9,-54.130455805984184,1764.1304558059842
mangrulpeer,wheat(husked),2016,526,1622,1924,1778,2016-10-01,Wasim,10,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_10,0.28670778354467075,1777.7132922164553
mangrulpeer,wheat(husked),2016,192,1665,1865,1798,2016-11-01,Wasim,11,wheat(husked)_mangrulpeer,wheat(husked)_mangrulpeer_2016_11,6.699684070528974,1791.300315929471
mangrulpeer,sorgum(jawar),2014,5,1325,1325,1325,2014-09-01,Wasim,9,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2014_9,-60.14353257532184,1385.1435325753218
mangrulpeer,sorgum(jawar),2014,75,1416,1504,1482,2014-11-01,Wasim,11,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2014_11,100.55357591202255,1381.4464240879774
mangrulpeer,sorgum(jawar),2014,58,1245,1417,1413,2014-12-01,Wasim,12,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2014_12,35.2882741072267,1377.7117258927733
mangrulpeer,sorgum(jawar),2015,16,1185,1387,1387,2015-01-01,Wasim,1,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_1,13.03530573320495,1373.964694266795
mangrulpeer,sorgum(jawar),2015,18,1171,1275,1246,2015-02-01,Wasim,2,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_2,-124.25264065844476,1370.2526406584448
mangrulpeer,sorgum(jawar),2015,6,1051,1550,1550,2015-03-01,Wasim,3,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_3,183.36897641779228,1366.6310235822077
mangrulpeer,sorgum(jawar),2015,127,1337,1470,1455,2015-04-01,Wasim,4,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_4,91.92235634784288,1363.0776436521571
mangrulpeer,sorgum(jawar),2015,99,1130,1341,1299,2015-05-01,Wasim,5,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_5,-60.68490709262642,1359.6849070926264
mangrulpeer,sorgum(jawar),2015,88,1110,1194,1186,2015-06-01,Wasim,6,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_6,-170.60267160066678,1356.6026716006668
mangrulpeer,sorgum(jawar),2015,18,1253,1354,1354,2015-07-01,Wasim,7,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_7,0.05713319360302194,1353.942866806397
mangrulpeer,sorgum(jawar),2015,57,1208,1452,1425,2015-08-01,Wasim,8,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_8,73.28920432981477,1351.7107956701852
mangrulpeer,sorgum(jawar),2015,52,1081,1326,1300,2015-09-01,Wasim,9,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_9,-49.911796860645836,1349.9117968606458
mangrulpeer,sorgum(jawar),2015,92,1011,1161,1147,2015-10-01,Wasim,10,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_10,-201.59701479909972,1348.5970147990997
mangrulpeer,sorgum(jawar),2015,77,925,1258,1200,2015-11-01,Wasim,11,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_11,-147.7863990338301,1347.78639903383
mangrulpeer,sorgum(jawar),2015,147,1088,1577,1556,2015-12-01,Wasim,12,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2015_12,208.62609902112922,1347.3739009788708
mangrulpeer,sorgum(jawar),2016,56,1198,1304,1304,2016-01-01,Wasim,1,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_1,-43.16110554885927,1347.1611055488593
mangrulpeer,sorgum(jawar),2016,89,1191,1408,1377,2016-02-01,Wasim,2,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_2,29.920011029678335,1347.0799889703217
mangrulpeer,sorgum(jawar),2016,34,1148,1384,1384,2016-03-01,Wasim,3,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_3,36.964448221184966,1347.035551778815
mangrulpeer,sorgum(jawar),2016,120,1307,1390,1378,2016-04-01,Wasim,4,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_4,31.048505483209738,1346.9514945167903
mangrulpeer,sorgum(jawar),2016,33,1259,1316,1316,2016-05-01,Wasim,5,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_5,-30.77462050683539,1346.7746205068354
mangrulpeer,sorgum(jawar),2016,56,1433,1508,1490,2016-06-01,Wasim,6,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_6,143.5288616125349,1346.471138387465
mangrulpeer,sorgum(jawar),2016,14,1292,1308,1308,2016-07-01,Wasim,7,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_7,-37.98802265937775,1345.9880226593777
mangrulpeer,sorgum(jawar),2016,9,1416,1416,1416,2016-08-01,Wasim,8,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_8,70.63804663822111,1345.361953361779
mangrulpeer,sorgum(jawar),2016,7,1382,1382,1382,2016-09-01,Wasim,9,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_9,37.394131980287284,1344.6058680197127
mangrulpeer,sorgum(jawar),2016,7,1203,1203,1203,2016-10-01,Wasim,10,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_10,-140.77685293737136,1343.7768529373714
mangrulpeer,sorgum(jawar),2016,3,1355,1355,1355,2016-11-01,Wasim,11,sorgum(jawar)_mangrulpeer,sorgum(jawar)_mangrulpeer_2016_11,12.044634248564307,1342.9553657514357
mangrulpeer,gram,2014,657,2177,2612,2497,2014-09-01,Wasim,9,gram_mangrulpeer,gram_mangrulpeer_2014_9,283.73228904367306,2213.267710956327
mangrulpeer,gram,2014,566,1997,2549,2394,2014-10-01,Wasim,10,gram_mangrulpeer,gram_mangrulpeer_2014_10,14.385813469320055,2379.61418653068
mangrulpeer,gram,2014,850,2179,2668,2534,2014-11-01,Wasim,11,gram_mangrulpeer,gram_mangrulpeer_2014_11,-12.137994785684441,2546.1379947856844
mangrulpeer,gram,2014,204,2232,2505,2417,2014-12-01,Wasim,12,gram_mangrulpeer,gram_mangrulpeer_2014_12,-296.0254595354113,2713.0254595354113
mangrulpeer,gram,2015,38,2267,2505,2491,2015-01-01,Wasim,1,gram_mangrulpeer,gram_mangrulpeer_2015_1,-389.45531834719077,2880.4553183471908
mangrulpeer,gram,2015,1281,2699,3410,3300,2015-02-01,Wasim,2,gram_mangrulpeer,gram_mangrulpeer_2015_2,251.5787071238592,3048.421292876141
mangrulpeer,gram,2015,9374,3005,3411,3294,2015-03-01,Wasim,3,gram_mangrulpeer,gram_mangrulpeer_2015_3,77.32630479658792,3216.673695203412
mangrulpeer,gram,2015,5587,3315,3917,3668,2015-04-01,Wasim,4,gram_mangrulpeer,gram_mangrulpeer_2015_4,282.8799258978934,3385.1200741021066
mangrulpeer,gram,2015,5447,3776,4561,4326,2015-05-01,Wasim,5,gram_mangrulpeer,gram_mangrulpeer_2015_5,772.2836927141743,3553.7163072858257
mangrulpeer,gram,2015,2199,3613,4330,4160,2015-06-01,Wasim,6,gram_mangrulpeer,gram_mangrulpeer_2015_6,437.40492757814536,3722.5950724218546
mangrulpeer,gram,2015,468,3505,4164,4074,2015-07-01,Wasim,7,gram_mangrulpeer,gram_mangrulpeer_2015_7,181.62827551457121,3892.371724485429
mangrulpeer,gram,2015,309,3577,4485,4354,2015-08-01,Wasim,8,gram_mangrulpeer,gram_mangrulpeer_2015_8,290.0650034684818,4063.934996531518
mangrulpeer,gram,2015,826,3727,4353,4230,2015-09-01,Wasim,9,gram_mangrulpeer,gram_mangrulpeer_2015_9,-8.287139287291211,4238.287139287291
mangrulpeer,gram,2015,631,3997,5029,4793,2015-10-01,Wasim,10,gram_mangrulpeer,gram_mangrulpeer_2015_10,376.3883058929159,4416.611694107084
mangrulpeer,gram,2015,118,3388,4926,4675,2015-11-01,Wasim,11,gram_mangrulpeer,gram_mangrulpeer_2015_11,74.91297711682182,4600.087022883178
mangrulpeer,gram,2015,317,3214,4111,4001,2015-12-01,Wasim,12,gram_mangrulpeer,gram_mangrulpeer_2015_12,-789.1267301990392,4790.126730199039
mangrulpeer,gram,2016,531,3484,3914,3807,2016-01-01,Wasim,1,gram_mangrulpeer,gram_mangrulpeer_2016_1,-1181.191241248829,4988.191241248829
mangrulpeer,gram,2016,7861,3453,4268,4090,2016-02-01,Wasim,2,gram_mangrulpeer,gram_mangrulpeer_2016_2,-1105.2477770203332,5195.247777020333
mangrulpeer,gram,2016,3361,3532,4299,4139,2016-03-01,Wasim,3,gram_mangrulpeer,gram_mangrulpeer_2016_3,-1272.5253139755578,5411.525313975558
mangrulpeer,gram,2016,1797,4716,5245,5113,2016-04-01,Wasim,4,gram_mangrulpeer,gram_mangrulpeer_2016_4,-523.5620487158685,5636.5620487158685
mangrulpeer,gram,2016,2825,5148,5626,5534,2016-05-01,Wasim,5,gram_mangrulpeer,gram_mangrulpeer_2016_5,-335.1008495213937,5869.100849521394
mangrulpeer,gram,2016,867,5688,6640,6471,2016-06-01,Wasim,6,gram_mangrulpeer,gram_mangrulpeer_2016_6,363.4426416081842,6107.557358391816
mangrulpeer,gram,2016,227,6878,7738,7685,2016-07-01,Wasim,7,gram_mangrulpeer,gram_mangrulpeer_2016_7,1334.8622207041344,6350.137779295866
mangrulpeer,gram,2016,151,5758,6560,6527,2016-08-01,Wasim,8,gram_mangrulpeer,gram_mangrulpeer_2016_8,-68.27546785327831,6595.275467853278
mangrulpeer,gram,2016,238,5714,6817,6729,2016-09-01,Wasim,9,gram_mangrulpeer,gram_mangrulpeer_2016_9,-113.23806857172895,6842.238068571729
mangrulpeer,gram,2016,236,6372,8367,8117,2016-10-01,Wasim,10,gram_mangrulpeer,gram_mangrulpeer_2016_10,1026.7494462085133,7090.250553791487
mangrulpeer,gram,2016,414,5930,7828,7665,2016-11-01,Wasim,11,gram_mangrulpeer,gram_mangrulpeer_2016_11,326.53287794004245,7338.467122059958
mangrulpeer,pigeon pea (tur),2014,1386,4325,4860,4677,2014-09-01,Wasim,9,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2014_9,-212.02703225640926,4889.027032256409
mangrulpeer,pigeon pea (tur),2014,371,4537,4852,4669,2014-10-01,Wasim,10,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2014_10,-501.70619756018914,5170.706197560189
mangrulpeer,pigeon pea (tur),2014,158,4502,4832,4705,2014-11-01,Wasim,11,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2014_11,-747.2528459688083,5452.252845968808
mangrulpeer,pigeon pea (tur),2014,136,3939,4348,4285,2014-12-01,Wasim,12,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2014_12,-1448.2208942136313,5733.220894213631
mangrulpeer,pigeon pea (tur),2015,15668,4182,5491,5106,2015-01-01,Wasim,1,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_1,-906.6972259972918,6012.697225997292
mangrulpeer,pigeon pea (tur),2015,12119,4592,5845,5546,2015-02-01,Wasim,2,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_2,-742.8635869635382,6288.863586963538
mangrulpeer,pigeon pea (tur),2015,6526,4904,6096,5900,2015-03-01,Wasim,3,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_3,-659.3350369898671,6559.335036989867
mangrulpeer,pigeon pea (tur),2015,5142,5571,6611,6353,2015-04-01,Wasim,4,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_4,-468.2623462119218,6821.262346211922
mangrulpeer,pigeon pea (tur),2015,5413,5706,7231,7000,2015-05-01,Wasim,5,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_5,-71.38420036722891,7071.384200367229
mangrulpeer,pigeon pea (tur),2015,3891,5935,7462,7278,2015-06-01,Wasim,6,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_6,-28.14662122693062,7306.146621226931
mangrulpeer,pigeon pea (tur),2015,999,6486,7430,7281,2015-07-01,Wasim,7,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_7,-240.95101543694454,7521.9510154369445
mangrulpeer,pigeon pea (tur),2015,681,7293,9641,9443,2015-08-01,Wasim,8,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_8,1727.8188019950821,7715.181198004918
mangrulpeer,pigeon pea (tur),2015,196,8315,9508,9313,2015-09-01,Wasim,9,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_9,1430.9296104461455,7882.0703895538545
mangrulpeer,pigeon pea (tur),2015,63,10567,11537,11312,2015-10-01,Wasim,10,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_10,3292.0683025419967,8019.931697458003
mangrulpeer,pigeon pea (tur),2015,23,8000,10500,9900,2015-11-01,Wasim,11,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_11,1773.0274399018563,8126.972560098144
mangrulpeer,pigeon pea (tur),2015,14592,6586,9824,9289,2015-12-01,Wasim,12,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2015_12,1085.5420414558575,8203.457958544142
mangrulpeer,pigeon pea (tur),2016,15194,8319,9419,9106,2016-01-01,Wasim,1,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_1,855.2389839841926,8250.761016015807
mangrulpeer,pigeon pea (tur),2016,9021,6780,8458,8200,2016-02-01,Wasim,2,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_2,-70.93331950884931,8270.93331950885
mangrulpeer,pigeon pea (tur),2016,5735,7081,8254,7993,2016-03-01,Wasim,3,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_3,-273.56098038396703,8266.560980383967
mangrulpeer,pigeon pea (tur),2016,7590,8514,9135,8943,2016-04-01,Wasim,4,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_4,702.8142233228336,8240.185776677166
mangrulpeer,pigeon pea (tur),2016,6525,8482,8868,8777,2016-05-01,Wasim,5,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_5,582.8214891882926,8194.178510811707
mangrulpeer,pigeon pea (tur),2016,7239,8485,8884,8751,2016-06-01,Wasim,6,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_6,619.6507558995709,8131.349244100429
mangrulpeer,pigeon pea (tur),2016,3975,8177,8564,8449,2016-07-01,Wasim,7,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_7,394.1276987130859,8054.872301286914
mangrulpeer,pigeon pea (tur),2016,3618,5894,6590,6464,2016-08-01,Wasim,8,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_8,-1504.3092888371775,7968.3092888371775
mangrulpeer,pigeon pea (tur),2016,6047,6162,6963,6726,2016-09-01,Wasim,9,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_9,-1149.468143028933,7875.468143028933
mangrulpeer,pigeon pea (tur),2016,3065,5476,6566,6358,2016-10-01,Wasim,10,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_10,-1421.216606834375,7779.216606834375
mangrulpeer,pigeon pea (tur),2016,1489,4951,5835,5664,2016-11-01,Wasim,11,pigeon pea (tur)_mangrulpeer,pigeon pea (tur)_mangrulpeer_2016_11,-2017.704005636294,7681.704005636294
mangrulpeer,black gram,2014,259,4231,4569,4468,2014-10-01,Wasim,10,black gram_mangrulpeer,black gram_mangrulpeer_2014_10,-463.74589389488756,4931.745893894888
mangrulpeer,black gram,2014,115,4745,5071,4968,2014-11-01,Wasim,11,black gram_mangrulpeer,black gram_mangrulpeer_2014_11,-214.25919934670492,5182.259199346705
mangrulpeer,black gram,2014,37,4579,4898,4832,2014-12-01,Wasim,12,black gram_mangrulpeer,black gram_mangrulpeer_2014_12,-600.4826636148373,5432.482663614837
mangrulpeer,black gram,2015,19,5440,5540,5540,2015-01-01,Wasim,1,black gram_mangrulpeer,black gram_mangrulpeer_2015_1,-141.99253351600964,5681.99253351601
mangrulpeer,black gram,2015,12,5300,5475,5400,2015-02-01,Wasim,2,black gram_mangrulpeer,black gram_mangrulpeer_2015_2,-529.9897542021845,5929.9897542021845
mangrulpeer,black gram,2015,4,5400,5533,5533,2015-03-01,Wasim,3,black gram_mangrulpeer,black gram_mangrulpeer_2015_3,-642.5865254918781,6175.586525491878
mangrulpeer,black gram,2015,1,6400,6400,6400,2015-04-01,Wasim,4,black gram_mangrulpeer,black gram_mangrulpeer_2015_4,-17.563803607225054,6417.563803607225
mangrulpeer,black gram,2015,4,6025,6025,6025,2015-05-01,Wasim,5,black gram_mangrulpeer,black gram_mangrulpeer_2015_5,-629.3009281919276,6654.300928191928
mangrulpeer,black gram,2015,33,6961,7649,7531,2015-06-01,Wasim,6,black gram_mangrulpeer,black gram_mangrulpeer_2015_6,646.8337384875649,6884.166261512435
mangrulpeer,black gram,2015,1,6000,6000,6000,2015-07-01,Wasim,7,black gram_mangrulpeer,black gram_mangrulpeer_2015_7,-1105.1348527550745,7105.1348527550745
mangrulpeer,black gram,2015,5,5317,5717,5717,2015-08-01,Wasim,8,black gram_mangrulpeer,black gram_mangrulpeer_2015_8,-1598.5860221927323,7315.586022192732
mangrulpeer,black gram,2015,1325,7592,8913,8506,2015-09-01,Wasim,9,black gram_mangrulpeer,black gram_mangrulpeer_2015_9,992.791619184678,7513.208380815322
mangrulpeer,black gram,2015,396,9182,11618,11221,2015-10-01,Wasim,10,black gram_mangrulpeer,black gram_mangrulpeer_2015_10,3526.308576651112,7694.691423348888
mangrulpeer,black gram,2015,31,9151,10650,10350,2015-11-01,Wasim,11,black gram_mangrulpeer,black gram_mangrulpeer_2015_11,2492.654860718534,7857.345139281466
mangrulpeer,black gram,2015,40,8571,10640,10300,2015-12-01,Wasim,12,black gram_mangrulpeer,black gram_mangrulpeer_2015_12,2299.316539038502,8000.683460961498
mangrulpeer,black gram,2016,5,6000,9500,9500,2016-01-01,Wasim,1,black gram_mangrulpeer,black gram_mangrulpeer_2016_1,1374.2217699746216,8125.778230025378
mangrulpeer,black gram,2016,8,6763,6931,6863,2016-02-01,Wasim,2,black gram_mangrulpeer,black gram_mangrulpeer_2016_2,-1372.1383609463956,8235.138360946396
mangrulpeer,black gram,2016,8,7000,7000,7000,2016-03-01,Wasim,3,black gram_mangrulpeer,black gram_mangrulpeer_2016_3,-1332.131656804073,8332.131656804073
mangrulpeer,black gram,2016,7,8100,9300,9300,2016-05-01,Wasim,5,black gram_mangrulpeer,black gram_mangrulpeer_2016_5,880.7316657976626,8419.268334202337
mangrulpeer,black gram,2016,2,9000,9700,9700,2016-07-01,Wasim,7,black gram_mangrulpeer,black gram_mangrulpeer_2016_7,1201.7739725403917,8498.226027459608
mangrulpeer,black gram,2016,9265,5734,7091,6826,2016-09-01,Wasim,9,black gram_mangrulpeer,black gram_mangrulpeer_2016_9,-1745.2328281854316,8571.232828185432
mangrulpeer,black gram,2016,7982,3219,7645,7353,2016-10-01,Wasim,10,black gram_mangrulpeer,black gram_mangrulpeer_2016_10,-1288.2679367221845,8641.267936722184
mangrulpeer,black gram,2016,2668,2679,7234,6977,2016-11-01,Wasim,11,black gram_mangrulpeer,black gram_mangrulpeer_2016_11,-1733.21978289463,8710.21978289463
washim,wheat(husked),2014,5704,1438,1682,1566,2014-09-01,Wasim,9,wheat(husked)_washim,wheat(husked)_washim_2014_9,81.41649449144438,1484.5835055085556
washim,wheat(husked),2014,4440,1400,1623,1521,2014-10-01,Wasim,10,wheat(husked)_washim,wheat(husked)_washim_2014_10,28.31187215903742,1492.6881278409626
washim,wheat(husked),2014,6373,1463,1695,1578,2014-11-01,Wasim,11,wheat(husked)_washim,wheat(husked)_washim_2014_11,77.15636451757337,1500.8436354824266
washim,wheat(husked),2014,4060,1467,1686,1566,2014-12-01,Wasim,12,wheat(husked)_washim,wheat(husked)_washim_2014_12,56.88139133789582,1509.1186086621042
washim,wheat(husked),2015,3403,1463,1729,1595,2015-01-01,Wasim,1,wheat(husked)_washim,wheat(husked)_washim_2015_1,77.3701496630249,1517.629850336975
washim,wheat(husked),2015,7264,1389,1668,1529,2015-02-01,Wasim,2,wheat(husked)_washim,wheat(husked)_washim_2015_2,2.4702856663946022,1526.5297143336054
washim,wheat(husked),2015,30941,1339,1609,1468,2015-03-01,Wasim,3,wheat(husked)_washim,wheat(husked)_washim_2015_3,-68.01891082209886,1536.0189108220989
washim,wheat(husked),2015,20960,1400,1728,1554,2015-04-01,Wasim,4,wheat(husked)_washim,wheat(husked)_washim_2015_4,7.700306098898636,1546.2996939011014
washim,wheat(husked),2015,17296,1397,1685,1538,2015-05-01,Wasim,5,wheat(husked)_washim,wheat(husked)_washim_2015_5,-19.53180584999427,1557.5318058499943
washim,wheat(husked),2015,9273,1449,1753,1590,2015-06-01,Wasim,6,wheat(husked)_washim,wheat(husked)_washim_2015_6,20.120198360529002,1569.879801639471
washim,wheat(husked),2015,5288,1482,1687,1581,2015-07-01,Wasim,7,wheat(husked)_washim,wheat(husked)_washim_2015_7,-2.4960288615700392,1583.49602886157
washim,wheat(husked),2015,5324,1494,1726,1593,2015-08-01,Wasim,8,wheat(husked)_washim,wheat(husked)_washim_2015_8,-5.545410232304448,1598.5454102323044
washim,wheat(husked),2015,4655,1432,1676,1540,2015-09-01,Wasim,9,wheat(husked)_washim,wheat(husked)_washim_2015_9,-75.19130844964911,1615.1913084496491
washim,wheat(husked),2015,4633,1447,1710,1576,2015-10-01,Wasim,10,wheat(husked)_washim,wheat(husked)_washim_2015_10,-57.59362033018442,1633.5936203301844
washim,wheat(husked),2015,6606,1460,1680,1565,2015-11-01,Wasim,11,wheat(husked)_washim,wheat(husked)_washim_2015_11,-88.86524812270977,1653.8652481227098
washim,wheat(husked),2015,4992,1407,1735,1560,2015-12-01,Wasim,12,wheat(husked)_washim,wheat(husked)_washim_2015_12,-116.08309806331772,1676.0830980633177
washim,wheat(husked),2016,2030,1460,2157,1647,2016-01-01,Wasim,1,wheat(husked)_washim,wheat(husked)_washim_2016_1,-53.26853560802465,1700.2685356080246
washim,wheat(husked),2016,8468,1475,1891,1674,2016-02-01,Wasim,2,wheat(husked)_washim,wheat(husked)_washim_2016_2,-52.37037427655605,1726.370374276556
washim,wheat(husked),2016,7294,1488,1945,1606,2016-03-01,Wasim,3,wheat(husked)_washim,wheat(husked)_washim_2016_3,-148.3041347538824,1754.3041347538824
washim,wheat(husked),2016,1931,1527,1958,1659,2016-04-01,Wasim,4,wheat(husked)_washim,wheat(husked)_washim_2016_4,-124.9526062410514,1783.9526062410514
washim,wheat(husked),2016,2020,1501,1902,1657,2016-05-01,Wasim,5,wheat(husked)_washim,wheat(husked)_washim_2016_5,-158.10588785488835,1815.1058878548884
washim,wheat(husked),2016,1750,1577,2117,1977,2016-06-01,Wasim,6,wheat(husked)_washim,wheat(husked)_washim_2016_6,129.52401666668106,1847.475983333319
washim,wheat(husked),2016,530,1831,1985,1914,2016-07-01,Wasim,7,wheat(husked)_washim,wheat(husked)_washim_2016_7,33.32391976564122,1880.6760802343588
washim,wheat(husked),2016,1715,2205,2293,2249,2016-08-01,Wasim,8,wheat(husked)_washim,wheat(husked)_washim_2016_8,334.59968137356054,1914.4003186264395
washim,wheat(husked),2016,2400,1790,2027,1932,2016-09-01,Wasim,9,wheat(husked)_washim,wheat(husked)_washim_2016_9,-16.363666027847557,1948.3636660278476
washim,wheat(husked),2016,1940,1793,2135,1997,2016-10-01,Wasim,10,wheat(husked)_washim,wheat(husked)_washim_2016_10,14.5097852422723,1982.4902147577277
washim,wheat(husked),2016,1210,1925,2357,2140,2016-11-01,Wasim,11,wheat(husked)_washim,wheat(husked)_washim_2016_11,123.30617015604457,2016.6938298439554
washim,sorgum(jawar),2014,101,1133,1281,1213,2014-09-01,Wasim,9,sorgum(jawar)_washim,sorgum(jawar)_washim_2014_9,-162.53297505705177,1375.5329750570518
washim,sorgum(jawar),2014,85,1134,1274,1210,2014-10-01,Wasim,10,sorgum(jawar)_washim,sorgum(jawar)_washim_2014_10,-164.7765013259259,1374.776501325926
